user_id,join_date,country,device_type,subscription_type
u162096,2020-08-24,FR,iPhone,premium
u315079,2022-10-16,BR,Windows,premium
u347631,2020-09-14,DE,iPad,free
u904874,2022-05-25,UK,Android Phone,premium
u534113,2023-09-17,JP,Windows,free
u972304,2020-01-06,DE,Android Phone,basic
u300014,2021-05-31,BR,iPhone,premium
u637096,2022-04-25,MX,Android Tablet,free
u789384,2020-08-30,US,Android Phone,premium
u347487,2023-05-20,JP,Android Phone,premium
u794030,2023-10-18,AU,iPhone,free
u299546,2020-02-08,CA,Mac,enterprise
u318178,2022-03-19,BR,Windows,premium
u657732,2022-09-17,FR,Android Phone,premium
u196856,2020-03-25,IN,Android Tablet,premium
u774629,2022-12-21,DE,Mac,basic
u196962,2021-02-10,US,iPhone,premium
u738359,2023-09-05,AU,Android Phone,basic
u855910,2022-06-12,DE,Mac,enterprise
u481038,2021-08-27,BR,iPad,free
u032957,2023-03-02,CA,iPhone,free
u843147,2020-02-25,DE,iPad,premium
u534337,2021-10-14,JP,Windows,enterprise
u870392,2021-11-01,JP,iPhone,premium
u536386,2020-01-16,UK,Android Phone,enterprise
u520411,2021-12-15,IN,Mac,basic
u221322,2022-04-10,BR,Mac,premium
u773363,2020-01-24,FR,iPad,premium
u712085,2022-05-31,JP,Android Phone,enterprise
u112228,2021-01-19,IN,Android Tablet,free
u028398,2020-07-27,DE,Mac,free
u074701,2020-10-09,MX,Mac,premium
u404852,2022-01-03,BR,Mac,premium
u286326,2021-03-01,FR,Android Phone,basic
u728357,2021-06-18,US,Android Tablet,premium
u543193,2020-07-10,FR,iPhone,basic
u674509,2021-10-02,US,iPhone,enterprise
u454715,2023-07-29,BR,Mac,basic
u368058,2022-12-04,MX,Android Tablet,enterprise
u607089,2021-02-14,BR,Mac,enterprise
u546075,2023-02-15,UK,Android Phone,premium
u302779,2022-05-14,BR,iPhone,basic
u949131,2023-08-23,UK,Android Tablet,basic
u904893,2023-05-08,MX,Android Phone,enterprise
u280888,2022-07-15,FR,Android Tablet,free
u259640,2021-04-01,DE,Mac,enterprise
u309576,2022-08-05,JP,Mac,basic
u178173,2022-08-21,US,Windows,enterprise
u560578,2022-09-08,IN,Android Tablet,premium
u787629,2022-07-06,MX,Mac,enterprise
u144424,2020-05-24,UK,iPad,free
u825189,2021-03-11,DE,iPhone,basic
u788204,2021-04-16,CA,Windows,free
u391022,2022-08-15,UK,Mac,premium
u316293,2023-01-18,DE,iPad,basic
u116333,2020-07-06,US,Android Tablet,basic
u645530,2020-05-14,AU,Windows,premium
u069404,2020-12-27,US,Mac,free
u455296,2023-11-16,IN,iPhone,basic
u725611,2023-08-02,MX,Windows,premium
u188990,2022-04-06,AU,Android Tablet,enterprise
u520404,2023-03-03,UK,Mac,free
u695124,2020-01-14,JP,Windows,enterprise
u632092,2020-10-12,IN,Mac,basic
u852927,2020-06-05,DE,Android Tablet,enterprise
u551561,2020-01-24,BR,Android Phone,enterprise
u482194,2022-11-01,CA,iPad,basic
u413587,2023-07-08,US,iPhone,basic
u390670,2021-09-26,UK,iPhone,premium
u535644,2022-04-15,JP,Android Phone,basic
u769305,2020-02-22,BR,iPhone,premium
u957185,2020-08-21,BR,Android Tablet,free
u858255,2020-04-01,US,Windows,basic
u514540,2021-09-19,JP,Android Tablet,free
u879559,2023-09-25,IN,Mac,premium
u908639,2023-02-13,UK,iPhone,basic
u515927,2022-09-12,CA,Android Tablet,premium
u430126,2021-04-23,MX,iPhone,enterprise
u267302,2022-06-02,AU,Android Phone,basic
u935764,2023-10-31,AU,Mac,free
u339412,2020-03-12,BR,Android Tablet,enterprise
u165399,2022-10-11,IN,Mac,premium
u925267,2021-10-24,MX,Mac,enterprise
u763532,2021-06-27,JP,iPad,basic
u819819,2022-10-04,AU,Windows,enterprise
u538822,2021-10-06,BR,Android Tablet,premium
u785452,2021-08-17,MX,Windows,free
u398806,2023-03-19,JP,Mac,premium
u535059,2020-08-28,BR,iPad,enterprise
u938468,2022-07-30,MX,Android Tablet,basic
u621509,2023-02-19,AU,Windows,enterprise
u649826,2021-01-07,UK,iPhone,basic
u006958,2022-03-31,US,Mac,free
u362311,2020-03-08,BR,iPad,enterprise
u830046,2021-04-11,JP,Mac,basic
u977999,2021-10-08,CA,Mac,enterprise
u645851,2020-01-26,BR,Android Tablet,enterprise
u666733,2021-05-03,AU,iPhone,premium
u304832,2021-12-27,CA,Android Tablet,premium
u328645,2022-12-18,AU,iPad,free
u728795,2020-02-05,MX,iPad,premium
u892412,2021-02-28,AU,iPhone,premium
u073462,2023-07-14,BR,Android Phone,enterprise
u387514,2022-08-23,CA,Android Tablet,premium
u313219,2023-05-26,BR,iPhone,free
u740352,2023-01-26,UK,Android Phone,premium
u605048,2023-10-15,MX,Android Phone,premium
u917049,2023-01-06,DE,Windows,premium
u104468,2021-05-27,IN,Mac,premium
u538471,2021-03-07,CA,Android Tablet,free
u353998,2021-12-11,BR,Android Tablet,enterprise
u642291,2022-03-27,MX,Android Phone,basic
u970078,2021-03-21,CA,Android Phone,premium
u114385,2021-09-19,UK,iPhone,premium
u675960,2020-06-04,UK,Android Phone,basic
u588464,2022-12-29,CA,Windows,free
u634914,2021-02-09,IN,Android Tablet,premium
u806663,2020-12-11,BR,Android Phone,free
u522220,2020-08-23,DE,Mac,free
u306043,2021-11-03,IN,iPad,enterprise
u489224,2021-11-08,FR,Android Phone,basic
u541120,2021-03-31,CA,Android Phone,basic
u359525,2020-03-15,US,Android Tablet,enterprise
u526564,2020-09-08,UK,Android Tablet,free
u467532,2023-03-14,IN,Android Tablet,basic
u618955,2023-08-11,DE,Android Tablet,premium
u935351,2023-12-22,JP,iPhone,enterprise
u187314,2022-05-29,IN,Windows,basic
u120687,2021-09-04,UK,Mac,free
u697476,2021-06-27,UK,Mac,premium
u633488,2022-09-19,FR,Mac,enterprise
u844513,2021-01-12,FR,iPad,premium
u797510,2020-11-22,FR,Android Phone,basic
u654625,2022-09-25,FR,iPhone,premium
u708752,2021-02-11,BR,Windows,premium
u813204,2023-03-04,FR,iPhone,enterprise
u538857,2023-12-07,JP,iPhone,premium
u797110,2023-05-08,CA,Android Phone,enterprise
u082368,2022-01-17,UK,Android Phone,premium
u049688,2020-01-14,DE,Mac,free
u021059,2020-01-19,CA,Android Tablet,premium
u343084,2021-04-09,DE,iPhone,free
u396928,2020-08-02,UK,iPhone,premium
u565188,2023-01-12,JP,Android Phone,free
u631568,2022-05-23,AU,iPad,enterprise
u843692,2020-11-07,BR,Windows,basic
u904869,2021-04-18,DE,iPad,free
u679274,2021-01-09,AU,Windows,premium
u820863,2023-02-16,IN,Mac,free
u173848,2022-01-03,BR,Android Phone,free
u727874,2022-09-15,UK,Android Phone,premium
u099806,2023-08-30,US,Mac,free
u953760,2022-04-21,JP,Android Phone,premium
u525051,2022-07-03,MX,iPhone,enterprise
u395063,2020-09-24,JP,Windows,free
u330809,2021-07-19,CA,iPhone,basic
u857410,2020-03-07,US,iPhone,basic
u552323,2021-02-15,MX,Android Tablet,basic
u869039,2021-11-02,JP,Windows,basic
u372699,2023-02-13,AU,Android Tablet,free
u198739,2020-11-14,CA,iPhone,basic
u971701,2022-06-12,JP,Windows,basic
u547695,2022-05-25,IN,iPad,free
u172681,2020-09-18,UK,iPad,premium
u844794,2020-10-15,CA,Windows,free
u378677,2021-06-04,BR,iPhone,basic
u143115,2021-08-09,JP,Android Phone,enterprise
u865597,2022-11-01,AU,iPhone,basic
u152956,2023-12-28,BR,iPad,free
u739803,2023-12-16,CA,iPad,free
u152961,2023-06-25,CA,Android Phone,free
u350924,2023-03-10,US,iPad,basic
u617824,2020-06-29,CA,Mac,enterprise
u876059,2023-07-01,AU,iPhone,basic
u378468,2020-11-12,BR,Android Phone,free
u320755,2022-10-22,DE,iPhone,basic
u813497,2021-06-04,CA,Windows,enterprise
u097836,2020-08-12,CA,Android Tablet,premium
u949606,2022-07-05,MX,iPhone,free
u569024,2021-08-31,FR,Windows,free
u521785,2022-09-28,MX,Android Tablet,basic
u851886,2021-05-02,CA,Android Tablet,enterprise
u811930,2020-12-04,AU,Android Phone,free
u314080,2021-01-31,UK,Android Tablet,basic
u140206,2021-08-03,UK,iPhone,premium
u041560,2020-12-25,BR,Android Phone,enterprise
u499143,2020-03-26,AU,Windows,enterprise
u632759,2020-02-07,DE,iPhone,enterprise
u613629,2022-06-12,DE,Android Phone,premium
u495501,2022-10-27,AU,Android Phone,premium
u698099,2022-02-01,AU,iPad,premium
u880932,2020-07-15,AU,Mac,enterprise
u383736,2022-07-17,US,iPad,premium
u436407,2020-11-16,FR,Windows,basic
u450828,2021-03-18,UK,Windows,free
u963905,2023-07-06,JP,Windows,premium
u965901,2023-02-14,DE,iPad,premium
u412273,2020-12-03,DE,Windows,basic
u275605,2023-06-07,CA,iPhone,premium
u879560,2020-11-24,JP,Windows,basic
u892728,2020-04-12,UK,Windows,enterprise
u996742,2021-03-16,BR,iPhone,premium
u106725,2022-04-24,FR,iPad,free
u287722,2022-01-21,AU,iPad,basic
u279377,2021-02-21,CA,iPad,free
u969122,2020-07-14,DE,Windows,premium
u515552,2020-02-28,IN,Android Tablet,basic
u269273,2023-10-16,BR,iPhone,free
u574307,2022-03-01,AU,iPad,premium
u282094,2020-12-14,CA,iPhone,enterprise
u398393,2022-07-02,FR,Windows,basic
u058374,2022-07-09,MX,Mac,premium
u522133,2020-07-29,IN,iPad,premium
u832110,2022-07-04,CA,iPad,basic
u160761,2020-10-08,BR,Android Phone,free
u221790,2020-01-26,FR,Android Tablet,enterprise
u550668,2022-10-24,MX,Mac,premium
u083883,2022-09-29,FR,Android Phone,premium
u176127,2020-08-16,JP,Mac,basic
u820226,2021-07-21,IN,Windows,premium
u854764,2022-08-09,MX,Mac,premium
u459106,2021-07-06,FR,Mac,basic
u157697,2023-11-05,IN,Windows,free
u070713,2020-11-14,UK,iPad,basic
u951128,2020-10-10,FR,Mac,enterprise
u382635,2021-07-17,MX,iPhone,basic
u502197,2022-12-27,FR,Android Tablet,basic
u855466,2020-02-04,JP,Windows,premium
u480158,2023-09-13,MX,iPad,premium
u665169,2023-12-30,CA,Android Phone,premium
u325400,2021-02-14,UK,Mac,enterprise
u013347,2023-01-02,FR,iPad,free
u456116,2023-09-18,UK,Android Phone,premium
u519429,2023-04-24,US,Windows,enterprise
u081063,2023-01-03,CA,Android Phone,enterprise
u613765,2022-08-06,IN,Android Phone,premium
u688893,2020-11-17,BR,Android Phone,enterprise
u525714,2022-01-22,UK,Windows,free
u355758,2023-02-21,BR,iPad,free
u922773,2022-05-05,UK,Mac,free
u394058,2023-05-14,MX,iPhone,enterprise
u409172,2022-08-11,IN,Android Tablet,free
u424239,2022-06-03,FR,iPhone,premium
u113666,2022-09-06,MX,Android Tablet,enterprise
u398148,2021-01-08,JP,Android Tablet,free
u196590,2022-07-28,CA,Android Phone,free
u914165,2023-04-17,UK,Android Tablet,enterprise
u659857,2022-01-09,UK,iPad,enterprise
u022371,2022-06-02,FR,Android Phone,basic
u031388,2020-05-21,IN,iPad,basic
u307456,2023-06-24,DE,iPhone,basic
u650157,2022-11-15,JP,iPad,basic
u794159,2020-06-05,DE,Mac,enterprise
u341710,2021-03-20,UK,Android Tablet,premium
u421268,2021-06-12,JP,iPad,enterprise
u994238,2021-08-06,FR,iPhone,enterprise
u650842,2021-01-06,DE,iPad,basic
u308858,2022-02-24,DE,Mac,enterprise
u391310,2022-03-07,IN,Android Phone,basic
u002961,2023-11-15,US,iPad,enterprise
u714451,2021-07-23,BR,Mac,premium
u680345,2023-12-11,BR,iPad,premium
u572174,2023-08-30,UK,Windows,basic
u141858,2021-08-07,AU,iPad,free
u294388,2023-10-27,IN,Android Tablet,premium
u890058,2023-03-01,MX,Windows,free
u315659,2023-06-16,UK,iPad,free
u409523,2021-05-13,AU,Windows,enterprise
u242983,2020-08-01,DE,Mac,enterprise
u884874,2020-12-24,BR,Android Phone,free
u375472,2022-09-19,BR,Windows,free
u052492,2021-03-21,FR,Mac,free
u866424,2022-03-23,BR,iPhone,free
u719338,2020-05-13,DE,iPad,free
u131650,2020-04-29,MX,Android Phone,free
u296519,2022-12-07,DE,iPad,basic
u597851,2021-04-11,DE,Windows,enterprise
u933301,2020-04-21,FR,iPhone,free
u954842,2020-04-21,FR,Android Tablet,enterprise
u552046,2020-07-08,CA,iPhone,premium
u776573,2022-05-12,US,Android Phone,enterprise
u620119,2020-07-21,IN,iPhone,basic
u916689,2020-09-10,JP,Mac,free
u528134,2022-05-17,AU,Android Phone,premium
u327682,2022-12-21,UK,Android Phone,enterprise
u807298,2020-06-15,US,iPhone,enterprise
u084714,2021-05-01,BR,iPhone,premium
u060833,2020-01-15,MX,Mac,basic
u179702,2023-08-13,CA,iPhone,enterprise
u634196,2021-03-05,MX,Windows,premium
u987082,2023-03-03,FR,Mac,free
u825480,2020-05-16,UK,Android Phone,free
u700406,2020-03-21,FR,Android Phone,free
u989202,2021-12-03,IN,Windows,enterprise
u147692,2021-03-23,MX,Android Tablet,basic
u330054,2021-05-22,UK,Windows,premium
u765140,2023-11-11,FR,iPhone,free
u460065,2023-01-24,BR,iPad,basic
u133674,2022-05-08,IN,Windows,basic
u542739,2021-08-18,DE,iPhone,free
u778672,2023-07-27,US,Windows,free
u991977,2022-12-06,US,Windows,free
u863466,2021-06-18,AU,Android Phone,premium
u782896,2022-11-16,FR,Mac,enterprise
u987792,2021-11-18,DE,Android Phone,free
u553830,2021-11-28,FR,iPad,free
u811286,2020-02-21,CA,Mac,basic
u050956,2023-02-14,CA,Android Tablet,enterprise
u985419,2023-06-24,JP,Android Phone,enterprise
u579720,2022-06-17,DE,Mac,enterprise
u611820,2022-04-30,UK,iPhone,free
u472592,2020-01-19,CA,iPhone,free
u296009,2021-11-28,FR,Android Tablet,basic
u854802,2022-04-03,FR,Android Phone,free
u552111,2023-02-19,UK,iPad,free
u530748,2020-06-27,DE,Windows,free
u181762,2023-08-31,CA,Android Phone,free
u633410,2023-08-28,DE,Android Tablet,free
u087326,2022-02-04,JP,Windows,free
u899564,2023-10-26,MX,iPhone,free
u842828,2023-10-01,AU,iPhone,premium
u082359,2022-08-03,US,iPhone,premium
u917259,2021-06-28,AU,iPad,enterprise
u471897,2020-11-08,MX,Windows,enterprise
u351228,2020-08-01,BR,Android Phone,basic
u683268,2020-09-14,BR,iPhone,basic
u629913,2023-07-27,JP,Windows,premium
u935987,2020-11-10,UK,Windows,free
u520658,2021-01-22,DE,iPhone,free
u990334,2022-02-21,AU,iPad,basic
u851630,2022-01-15,US,iPad,free
u881366,2021-08-18,JP,iPhone,basic
u397862,2020-07-26,MX,Android Tablet,premium
u191314,2021-11-03,DE,Mac,free
u520812,2020-10-02,JP,iPad,premium
u548031,2022-09-11,MX,iPad,free
u690858,2020-07-13,BR,Android Tablet,basic
u175989,2021-06-12,BR,Mac,free
u223421,2023-03-31,UK,Android Phone,basic
u800277,2023-05-03,AU,Android Tablet,free
u100319,2022-08-15,FR,Android Tablet,basic
u551894,2021-02-20,JP,Windows,premium
u319658,2021-02-16,IN,Android Phone,basic
u181854,2022-12-26,BR,iPad,basic
u531421,2022-07-23,DE,Mac,free
u943867,2023-12-18,US,Android Tablet,basic
u348751,2023-12-12,MX,iPhone,premium
u670270,2022-01-24,AU,Windows,enterprise
u015116,2021-06-10,JP,Windows,basic
u947139,2020-07-07,IN,Android Tablet,enterprise
u017647,2020-06-13,UK,Mac,basic
u908649,2023-10-13,MX,Mac,premium
u731195,2021-06-05,CA,Windows,free
u849869,2020-11-01,FR,Android Phone,enterprise
u053428,2021-07-04,FR,iPhone,free
u388953,2023-10-12,BR,iPad,free
u105365,2021-05-14,FR,iPad,enterprise
u034840,2021-05-16,DE,iPhone,premium
u378309,2023-07-21,JP,iPad,enterprise
u907885,2023-01-12,AU,Android Phone,basic
u531485,2023-06-19,MX,Android Phone,basic
u732738,2022-05-26,AU,Mac,basic
u523285,2020-03-01,BR,Android Tablet,basic
u226745,2020-10-24,UK,Windows,enterprise
u645924,2022-09-09,FR,Android Phone,premium
u805647,2023-11-04,FR,Windows,free
u021221,2022-08-14,DE,Windows,free
u782364,2023-10-16,MX,Windows,premium
u207564,2021-09-02,BR,iPad,free
u838897,2023-10-25,BR,Android Phone,free
u466872,2022-07-18,JP,iPhone,basic
u256763,2020-09-16,DE,Android Tablet,basic
u204055,2023-10-27,MX,Android Tablet,free
u653269,2020-11-02,BR,iPhone,free
u627454,2022-12-05,US,iPad,premium
u503439,2022-02-27,BR,iPhone,free
u157415,2022-12-06,IN,Windows,premium
u219848,2020-07-16,US,Android Phone,premium
u245662,2021-11-09,US,iPhone,premium
u657226,2021-06-22,MX,Android Tablet,basic
u948722,2023-08-09,AU,Android Phone,free
u728141,2023-12-16,BR,Android Phone,premium
u319017,2021-08-23,CA,Windows,premium
u844605,2021-05-10,CA,Mac,basic
u845355,2022-04-29,DE,iPad,basic
u886098,2021-03-04,FR,iPhone,free
u244081,2021-05-29,IN,iPhone,enterprise
u313972,2022-10-13,BR,Android Phone,enterprise
u321083,2020-02-18,BR,iPhone,free
u091561,2022-10-07,JP,iPad,basic
u816041,2022-03-11,CA,Android Phone,enterprise
u212490,2022-07-03,DE,Android Phone,enterprise
u884615,2020-08-05,AU,iPad,enterprise
u415078,2023-04-19,BR,Android Tablet,premium
u352168,2023-08-18,DE,Windows,basic
u897618,2022-12-14,DE,Mac,premium
u706222,2020-09-15,BR,Android Phone,basic
u576591,2020-02-27,IN,Windows,basic
u883537,2022-12-22,US,Android Phone,basic
u159412,2023-02-05,JP,iPhone,basic
u640475,2022-03-24,JP,Android Tablet,basic
u236185,2023-10-11,US,Windows,free
u892028,2022-07-18,MX,Mac,premium
u870124,2023-10-29,MX,Android Tablet,free
u321270,2022-07-15,IN,iPhone,basic
u883384,2023-09-30,US,iPad,enterprise
u565105,2023-10-02,AU,Mac,free
u543218,2022-05-09,FR,Android Tablet,free
u360063,2023-11-17,UK,iPad,premium
u883267,2022-10-21,IN,iPhone,free
u421816,2021-02-23,US,Android Tablet,enterprise
u283130,2020-08-08,DE,Mac,premium
u874704,2022-12-15,BR,iPad,premium
u175928,2022-04-18,DE,Android Tablet,enterprise
u815039,2020-02-24,MX,iPhone,basic
u149515,2023-10-01,US,Windows,enterprise
u559824,2023-04-01,BR,Android Phone,premium
u484394,2020-09-22,IN,Windows,enterprise
u624717,2022-01-31,IN,Android Tablet,premium
u446369,2020-04-29,AU,Android Phone,enterprise
u221311,2020-05-05,AU,Android Phone,enterprise
u424961,2023-09-29,CA,Windows,free
u053274,2022-12-05,MX,iPhone,basic
u736982,2023-08-12,UK,Mac,free
u229338,2022-01-19,UK,iPad,basic
u521416,2023-11-11,FR,Android Tablet,free
u699828,2022-08-13,UK,Android Phone,premium
u716398,2020-01-30,JP,iPad,free
u783700,2022-04-10,MX,iPad,basic
u194658,2021-06-29,IN,Android Tablet,free
u028826,2022-04-17,JP,Android Phone,enterprise
u643132,2021-03-02,JP,Android Phone,premium
u296879,2022-10-25,DE,Android Tablet,enterprise
u347929,2022-04-02,CA,Android Tablet,free
u140911,2021-09-15,AU,iPad,free
u162719,2023-08-13,CA,Windows,free
u737827,2021-07-22,UK,iPhone,enterprise
u326352,2021-05-06,US,Windows,enterprise
u596337,2022-11-18,MX,Android Phone,free
u867354,2023-07-12,FR,Android Phone,premium
u429309,2023-04-27,MX,Mac,basic
u268317,2022-10-08,FR,Android Phone,free
u992041,2023-03-16,BR,Android Tablet,free
u901775,2023-06-28,FR,Mac,enterprise
u359286,2021-05-17,UK,Android Tablet,premium
u024072,2020-12-20,BR,Android Phone,premium
u099247,2023-03-28,UK,Mac,enterprise
u621110,2021-04-02,MX,iPad,free
u948113,2022-11-25,IN,Mac,free
u871627,2020-11-23,FR,iPhone,basic
u022691,2021-09-06,BR,Android Tablet,enterprise
u431122,2021-06-05,FR,Android Tablet,premium
u905799,2020-03-23,BR,Android Tablet,premium
u177709,2022-12-04,AU,Windows,premium
u573300,2021-05-15,US,Mac,premium
u803334,2023-04-14,CA,Mac,premium
u625724,2022-08-06,FR,iPad,free
u195406,2021-10-27,MX,Windows,basic
u811200,2020-06-16,DE,Windows,enterprise
u535566,2020-03-31,US,Windows,basic
u109686,2020-03-08,FR,Mac,basic
u027148,2021-11-19,FR,Windows,enterprise
u404081,2022-09-24,CA,iPhone,basic
u138138,2020-04-08,CA,Mac,basic
u431496,2020-03-31,DE,iPad,enterprise
u009706,2020-01-31,US,Mac,basic
u780440,2021-05-15,DE,Mac,enterprise
u658065,2023-09-10,JP,iPad,basic
u439486,2021-05-31,FR,Mac,premium
u950372,2020-09-06,US,iPad,basic
u171334,2020-05-04,IN,iPad,enterprise
u773262,2020-03-17,DE,Mac,enterprise
u417879,2021-02-15,UK,Windows,enterprise
u426732,2020-04-14,AU,Windows,basic
u547751,2020-05-13,FR,Mac,enterprise
u826955,2022-11-28,IN,Mac,basic
u243618,2022-06-09,DE,Windows,enterprise
u052683,2021-12-04,BR,Mac,enterprise
u451046,2023-09-13,US,iPad,free
u853119,2020-02-02,AU,iPhone,free
u507839,2023-04-13,UK,Mac,enterprise
u095412,2020-06-25,BR,Android Tablet,free
u235665,2023-03-16,IN,iPhone,free
u856805,2021-02-01,CA,Android Phone,premium
u687679,2023-04-16,AU,Android Tablet,free
u762700,2020-03-28,UK,Android Tablet,premium
u221214,2020-09-19,IN,Android Phone,premium
u057427,2020-07-09,AU,Mac,basic
u990865,2020-08-05,AU,iPhone,premium
u459198,2023-02-07,CA,Android Phone,enterprise
u867212,2021-08-17,US,Android Tablet,enterprise
u044165,2022-08-02,CA,iPhone,basic
u852078,2021-11-06,US,Android Phone,basic
u635326,2020-05-18,AU,Android Tablet,premium
u132264,2020-07-20,MX,Windows,premium
u978950,2020-02-29,UK,Mac,premium
u772247,2022-12-14,MX,Windows,free
u272953,2020-05-04,JP,Windows,free
u173386,2023-11-03,DE,iPad,premium
u438184,2021-05-10,UK,iPad,free
u730412,2022-12-27,US,Android Tablet,enterprise
u884396,2022-10-01,FR,iPad,enterprise
u035894,2020-05-10,IN,Android Phone,free
u160171,2021-01-19,JP,Android Phone,basic
u253981,2023-08-19,JP,Mac,premium
u204418,2022-07-26,CA,Android Tablet,basic
u361042,2020-02-08,MX,iPhone,free
u946026,2023-04-19,JP,Android Phone,enterprise
u804499,2022-12-06,BR,Windows,enterprise
u440571,2021-04-07,DE,Mac,free
u373619,2021-05-18,IN,iPad,enterprise
u603474,2022-04-21,US,Windows,basic
u223868,2021-04-10,JP,Android Phone,free
u085641,2022-11-09,UK,Android Phone,free
u787229,2020-06-21,US,Mac,premium
u667551,2022-11-19,UK,Windows,free
u579528,2020-12-04,UK,Windows,basic
u418276,2022-10-28,AU,Android Phone,enterprise
